State,District,Market,Commodity Group,Commodity,Date,MSP,Arrival Quantity,Arrival Unit,Min Price ,Modal Price,Max Price,Price Unit
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,11-04-23,0,13.5,Metric Tonnes,775,840,925,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,12-04-23,0,39,Metric Tonnes,1150,1200,1250,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,12-04-23,0,87.5,Metric Tonnes,675,725,775,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,12-04-23,0,14.5,Metric Tonnes,800,850,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,13-04-23,0,34,Metric Tonnes,1160,1220,1280,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,13-04-23,0,85,Metric Tonnes,680,730,800,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,13-04-23,0,13,Metric Tonnes,775,840,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,14-04-23,0,32.5,Metric Tonnes,1175,1230,1275,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,14-04-23,0,80,Metric Tonnes,700,750,800,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,14-04-23,0,12.5,Metric Tonnes,800,850,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,15-04-23,0,32,Metric Tonnes,1175,1225,1275,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,15-04-23,0,82.5,Metric Tonnes,700,760,800,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,15-04-23,0,12,Metric Tonnes,800,860,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,16-04-23,0,29,Metric Tonnes,1160,1230,1280,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,16-04-23,0,78,Metric Tonnes,700,750,800,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,16-04-23,0,11,Metric Tonnes,750,820,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,17-04-23,0,28.5,Metric Tonnes,1170,1240,1270,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,17-04-23,0,77.5,Metric Tonnes,720,765,820,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,17-04-23,0,12.5,Metric Tonnes,750,800,850,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,18-04-23,0,27.5,Metric Tonnes,1175,1250,1300,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,18-04-23,0,75,Metric Tonnes,725,775,825,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,18-04-23,0,11.5,Metric Tonnes,750,810,860,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,19-04-23,0,29,Metric Tonnes,1180,1245,1280,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,19-04-23,0,74,Metric Tonnes,750,790,840,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,19-04-23,0,13,Metric Tonnes,750,800,850,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,20-04-23,0,32,Metric Tonnes,1175,1240,1275,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,20-04-23,0,72,Metric Tonnes,775,825,875,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,20-04-23,0,13.5,Metric Tonnes,725,775,825,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,21-04-23,0,34,Metric Tonnes,1200,1230,1280,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,21-04-23,0,70,Metric Tonnes,780,830,880,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,21-04-23,0,14,Metric Tonnes,740,780,820,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,22-04-23,0,28,Metric Tonnes,1175,1225,1275,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,22-04-23,0,72.5,Metric Tonnes,790,835,875,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,22-04-23,0,12.5,Metric Tonnes,725,775,825,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,23-04-23,0,27,Metric Tonnes,1170,1220,1280,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,23-04-23,0,70,Metric Tonnes,800,840,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,23-04-23,0,10.5,Metric Tonnes,700,760,820,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,24-04-23,0,35,Metric Tonnes,1180,1215,1260,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,24-04-23,0,68,Metric Tonnes,800,845,890,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,24-04-23,0,13,Metric Tonnes,680,740,800,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,25-04-23,0,29,Metric Tonnes,1150,1200,1250,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,25-04-23,0,67,Metric Tonnes,800,845,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,25-04-23,0,13.5,Metric Tonnes,700,760,800,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,26-04-23,0,34,Metric Tonnes,1160,1210,1270,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,26-04-23,0,75,Metric Tonnes,800,850,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,26-04-23,0,14,Metric Tonnes,700,750,800,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,27-04-23,0,32,Metric Tonnes,1150,1220,1270,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,27-04-23,0,73,Metric Tonnes,830,870,925,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,27-04-23,0,13,Metric Tonnes,700,760,800,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,28-04-23,0,39,Metric Tonnes,1175,1230,1275,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,28-04-23,0,77,Metric Tonnes,825,875,925,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,28-04-23,0,13.5,Metric Tonnes,740,780,820,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,29-04-23,0,38.5,Metric Tonnes,1175,1225,1275,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,29-04-23,0,79,Metric Tonnes,840,880,950,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,29-04-23,0,12.5,Metric Tonnes,750,800,850,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,30-04-23,0,30,Metric Tonnes,1150,1220,1275,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,30-04-23,0,68,Metric Tonnes,850,885,950,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,30-04-23,0,11.5,Metric Tonnes,720,760,800,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,02-05-23,0,35,Metric Tonnes,1150,1200,1250,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,02-05-23,0,75,Metric Tonnes,850,885,950,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,02-05-23,0,12,Metric Tonnes,660,720,760,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,03-05-23,0,32.5,Metric Tonnes,1150,1210,1250,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,03-05-23,0,77.5,Metric Tonnes,850,890,940,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,03-05-23,0,12.5,Metric Tonnes,650,700,750,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,04-05-23,0,20,Metric Tonnes,1150,1200,1250,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,04-05-23,0,45,Metric Tonnes,860,895,940,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,04-05-23,0,7.5,Metric Tonnes,620,680,720,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,05-05-23,0,28,Metric Tonnes,1150,1190,1240,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,05-05-23,0,65,Metric Tonnes,850,900,950,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,05-05-23,0,9.5,Metric Tonnes,620,675,720,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,06-05-23,0,32,Metric Tonnes,1125,1185,1230,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,06-05-23,0,72.5,Metric Tonnes,850,890,925,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,06-05-23,0,10.5,Metric Tonnes,620,670,720,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,07-05-23,0,30,Metric Tonnes,1100,1175,1225,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,07-05-23,0,75,Metric Tonnes,850,900,950,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,07-05-23,0,12.5,Metric Tonnes,640,680,720,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,08-05-23,0,34,Metric Tonnes,1100,1160,1210,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,08-05-23,0,78,Metric Tonnes,850,890,930,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,08-05-23,0,14,Metric Tonnes,620,670,720,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,09-05-23,0,35,Metric Tonnes,1120,1170,1240,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,09-05-23,0,82.5,Metric Tonnes,850,900,950,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,09-05-23,0,14.5,Metric Tonnes,600,660,740,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,10-05-23,0,37,Metric Tonnes,1125,1175,1250,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,10-05-23,0,85,Metric Tonnes,875,920,970,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,10-05-23,0,13.5,Metric Tonnes,650,700,750,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,11-05-23,0,38,Metric Tonnes,1120,1170,1225,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,11-05-23,0,77.5,Metric Tonnes,875,925,975,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,11-05-23,0,14,Metric Tonnes,660,720,760,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,12-05-23,0,37.5,Metric Tonnes,1100,1165,1225,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,12-05-23,0,82.5,Metric Tonnes,880,930,980,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,12-05-23,0,13,Metric Tonnes,680,740,780,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,13-05-23,0,32.5,Metric Tonnes,1125,1175,1225,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,13-05-23,0,75,Metric Tonnes,900,940,1000,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,13-05-23,0,12.5,Metric Tonnes,700,760,820,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,14-05-23,0,28,Metric Tonnes,1120,1170,1220,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,14-05-23,0,70,Metric Tonnes,900,945,1000,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,14-05-23,0,11.5,Metric Tonnes,740,780,820,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,15-05-23,0,37,Metric Tonnes,1130,1180,1230,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,15-05-23,0,72.5,Metric Tonnes,900,950,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,15-05-23,0,14,Metric Tonnes,720,775,820,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,16-05-23,0,38,Metric Tonnes,1125,1175,1250,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,16-05-23,0,75,Metric Tonnes,900,955,1010,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,16-05-23,0,13.5,Metric Tonnes,750,800,850,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,17-05-23,0,36,Metric Tonnes,1100,1160,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,17-05-23,0,70,Metric Tonnes,925,975,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,17-05-23,0,12.5,Metric Tonnes,775,825,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,18-05-23,0,37.5,Metric Tonnes,1120,1170,1220,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,18-05-23,0,78,Metric Tonnes,930,980,1030,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,18-05-23,0,13,Metric Tonnes,750,800,850,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,19-05-23,0,35,Metric Tonnes,1125,1175,1230,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,19-05-23,0,75,Metric Tonnes,925,975,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,19-05-23,0,12,Metric Tonnes,780,820,860,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,20-05-23,0,37.5,Metric Tonnes,1100,1150,1225,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,20-05-23,0,72.5,Metric Tonnes,900,970,1040,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,20-05-23,0,11.5,Metric Tonnes,780,840,880,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,21-05-23,0,36,Metric Tonnes,1100,1145,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,21-05-23,0,65,Metric Tonnes,925,975,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,21-05-23,0,11,Metric Tonnes,780,820,860,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,22-05-23,0,36,Metric Tonnes,1100,1145,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,22-05-23,0,77.5,Metric Tonnes,920,970,1020,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,22-05-23,0,12.5,Metric Tonnes,760,800,840,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,23-05-23,0,37,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,23-05-23,0,78,Metric Tonnes,925,975,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,23-05-23,0,12,Metric Tonnes,780,820,860,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,24-05-23,0,36.5,Metric Tonnes,1100,1140,1220,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,24-05-23,0,73,Metric Tonnes,930,980,1030,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,24-05-23,0,11,Metric Tonnes,760,840,880,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,27-05-23,0,36,Metric Tonnes,1075,1140,1175,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,27-05-23,0,77,Metric Tonnes,900,965,1000,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,27-05-23,0,12,Metric Tonnes,760,800,840,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,28-05-23,0,32.5,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,28-05-23,0,70,Metric Tonnes,925,975,1020,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,28-05-23,0,10.5,Metric Tonnes,800,850,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,29-05-23,0,37,Metric Tonnes,1100,1145,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,29-05-23,0,77.5,Metric Tonnes,930,980,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,29-05-23,0,11.5,Metric Tonnes,800,860,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,30-05-23,0,34,Metric Tonnes,1100,1160,1250,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,30-05-23,0,72.5,Metric Tonnes,920,970,1020,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,30-05-23,0,10.5,Metric Tonnes,800,850,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,31-05-23,0,36,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,31-05-23,0,76,Metric Tonnes,930,980,1030,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,31-05-23,0,12,Metric Tonnes,800,860,940,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,01-06-23,0,20,Metric Tonnes,1100,1140,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,01-06-23,0,45,Metric Tonnes,920,970,1020,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,02-06-23,0,32.5,Metric Tonnes,1075,1135,1175,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,02-06-23,0,67.5,Metric Tonnes,925,975,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,02-06-23,0,9,Metric Tonnes,800,850,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,03-06-23,0,35,Metric Tonnes,1075,1130,1175,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,03-06-23,0,65,Metric Tonnes,930,980,1030,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,03-06-23,0,8.5,Metric Tonnes,800,860,900,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,04-06-23,0,22,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,04-06-23,0,50,Metric Tonnes,920,970,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,04-06-23,0,8,Metric Tonnes,840,880,920,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,05-06-23,0,34,Metric Tonnes,1100,1145,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,05-06-23,0,67.5,Metric Tonnes,925,975,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,05-06-23,0,7.5,Metric Tonnes,850,900,950,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,06-06-23,0,36,Metric Tonnes,1100,1140,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,06-06-23,0,70,Metric Tonnes,900,960,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,06-06-23,0,7,Metric Tonnes,880,910,960,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,07-06-23,0,33,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,07-06-23,0,60,Metric Tonnes,925,975,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,07-06-23,0,6.5,Metric Tonnes,940,980,1020,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,08-06-23,0,32,Metric Tonnes,1100,1140,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,08-06-23,0,60,Metric Tonnes,950,975,1040,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,08-06-23,0,6,Metric Tonnes,950,1000,1050,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,09-06-23,0,33,Metric Tonnes,1100,1145,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,09-06-23,0,57.5,Metric Tonnes,950,980,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,09-06-23,0,5.5,Metric Tonnes,980,1040,1080,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,10-06-23,0,29,Metric Tonnes,1100,1140,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,10-06-23,0,55,Metric Tonnes,940,990,1030,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,10-06-23,0,5,Metric Tonnes,1040,1100,1140,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,11-06-23,0,27,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,11-06-23,0,50,Metric Tonnes,950,995,1050,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,11-06-23,0,4.5,Metric Tonnes,1100,1140,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,12-06-23,0,32.5,Metric Tonnes,1125,1175,1225,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,12-06-23,0,65,Metric Tonnes,930,980,1030,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,12-06-23,0,6,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,13-06-23,0,31,Metric Tonnes,1130,1180,1230,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,13-06-23,0,68,Metric Tonnes,940,985,1040,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,13-06-23,0,5.5,Metric Tonnes,1100,1160,1200,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,14-06-23,0,29,Metric Tonnes,1125,1185,1230,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,14-06-23,0,69,Metric Tonnes,930,980,1030,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,14-06-23,0,5,Metric Tonnes,1150,1200,1260,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,15-06-23,0,28,Metric Tonnes,1120,1170,1220,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,15-06-23,0,70,Metric Tonnes,925,975,1025,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,15-06-23,0,5.5,Metric Tonnes,1200,1250,1325,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,16-06-23,0,27,Metric Tonnes,1100,1165,1225,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,16-06-23,0,67,Metric Tonnes,930,980,1040,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,16-06-23,0,4.5,Metric Tonnes,1250,1300,1350,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,17-06-23,0,26,Metric Tonnes,1125,1175,1225,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,17-06-23,0,65,Metric Tonnes,935,985,1040,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,17-06-23,0,4,Metric Tonnes,1300,1340,1400,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Onion,18-06-23,0,28.5,Metric Tonnes,1120,1180,1240,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Potato,18-06-23,0,67.5,Metric Tonnes,930,980,1030,Rs./Quintal
Uttar Pradesh,Chandauli,Chandoli APMC,Vegetables,Tomato,18-06-23,0,3.5,Metric Tonnes,1340,1380,1440,Rs./Quintal
